255457,CsIO3,HSE06,3.32,GGA,1064,0.18,GGA,0,4.21
48025,BiB3O6,EXP,4.6,EXP,1064,0.16,EXP,1079.5,2.8
243552,Sr2ZnGe2S6O,GGA,2.469,GGA,1064.03,0.158,GGA,0,2.8665
245897,Bi(B3O6),GGA,4.183,GGA,1064.03,0.154,GGA,0,8.0505
173745,Bi(B3O6),GGA,3.991,GGA,1064.03,0.153,GGA,0,8.6975
245016,CaBi2B2O7,GGA,3.236,GGA,1064.03,0.153,GGA,0,0.4705
184748,BaGa2GeSe6,EXP,2.22,LDA,1000,0.15,LDA,0,27.4
420405,Ag2Te3Mo3O16,EXP,2.85,FIT,1064,0.15,FIT,1064,3.12
409751,KSbP2S6,sXLDA,2.98,srLDA,1064,0.15,srLDA,0,21.39
14344,LiIO3,EXP,4,FIT,1064,0.14,EXP,1064.2,4.6
181518,Ag3SbS3,GGA,1.864,FIT,1064,0.14,EXP,10600,13.4
28603,Sr(GeO3),GGA,3.078,GGA,1064.03,0.139,GGA,0,1.4385
39869,KNbO3,sXLDA,3.11,EXP,1064,0.138,EXP,1064,19.6
66643,HIO3,GGA,3.251,FIT,1064,0.138,EXP,1064,6
154105,BaBi(BO3)O,GGA,3.575,GGA,1064.03,0.137,GGA,0,0.5955
237251,AgGaGe3Se8,sXLDA,2.17,srLDA,1064,0.131,EXP,10600,33.4
249135,Ba3(B3O6)2,GGA,5.092,GGA,1064.03,0.13,GGA,0,3.308
69319,Ba(B2O4),GGA,5.078,GGA,1064.03,0.129,GGA,0,3.347
75340,Ba3Sc(BO3)3,GGA,3.856,GGA,1064.03,0.127,GGA,0,0.5005
416362,Bi2B8O15,GGA,4.465,GGA,1064.03,0.118,GGA,0,1.539
28106,Li(BGeO4),GGA,2.991,GGA,1064.03,0.116,GGA,0,1.906
30885,BaB2O4,EXP,6.2,SNLO,1064,0.1153,EXP,0;1064,3.482;2.2
97761,Ba3Y(BO3)3,GGA,4.187,GGA,1064.03,0.115,GGA,0,0.315
281322,H3(BO3),GGA,6.277,GGA,1064.03,0.113,GGA,0,0.3615
245774,Pb2(B5O9)Br,GGA,3.671,GGA,1064.03,0.109,GGA,0,6.0175
254160,NH4B4O6F,EXP,7.9,GGA,1064,0.107,GGA,0,1.19
433805,CsKB8O12F2,HSE06,7.76,GGA,1064,0.105,GGA,0,1.028
14174,Ba2ZnGe2S6O,GGA,2.396,GGA,1064.03,0.105,GGA,0,7.678
29263,Zr3GeO8,HSE06,5.78,GGA,1064,0.104,GGA,0,7.4515
433804,RbB4O6F,HSE06,7.73,GGA,1064,0.102,GGA,0,1.028
238073,KSbB2O6,GGA,3.627,GGA,1064.03,0.101,GGA,0,1.3765
1968,NaSb3F10,EXP,4.97,srLDA,1064,0.1,srLDA,0,0.83
239113,Na4MgSi2Se6,sXLDA,2.85,srLDA,1064,0.1,srLDA,0,7.6
172480,Bi(B4O6(OH)2)(OH),GGA,4.192,GGA,1064.03,0.099,GGA,0,0.908
248201,NaBeB3O6,GGA,5.58,GGA,1064.03,0.099,GGA,0,1.6805
100275,Pb3O(GeO4),HSE06,3,GGA,1064,0.098,GGA,0,7.262
243671,RbB2SbO6,GGA,3.568,GGA,1064.03,0.097,GGA,0,1.358
36404,Tl(BO2),GGA,2.961,GGA,1064.03,0.096,GGA,0,4.0475
164890,K3Li2Nb5O15,EXP,3.2,EXP,1064.2,0.096,EXP,1064.2,10.5
95785,LiZnPS4,sXLDA,3.76,srLDA,1064,0.095,srLDA,0,10.42
4074,Cs2Hg3I8,GGA,1.999,srLDA,1064,0.094,srLDA,0,27.59
10382,RbNbGe3O9,GGA,2.854,GGA,1064.03,0.093,GGA,0,2.528
20970,KTiOPO4,EXP,3.8,EXP,1064.02,0.092,EXP,1064,14.6
194193,Bi2Te(IO3)O5Cl,EXP,3.6,GGA,1060,0.091,EXP,1060,1.17
97016,La2MgGeO6,GGA,5.132,GGA,1064.03,0.091,GGA,0,0.015
239112,Na4MgGe2Se6,sXLDA,2.53,srLDA,1064,0.09,srLDA,0,24.9
61118,LiNbO3,EXP,3.9,EXP,1064.02,0.089,EXP,1064;10602,25.2;5
417919,CsBa(B3O6),GGA,4.178,GGA,1064.03,0.089,GGA,0,0.07
54759,Sr3Y2(BO3)4,GGA,2.471,GGA,1064.03,0.088,GGA,0,1.125
81441,Ba2NaNb5O15,EXP,3.41,EXP,1064.2,0.088,EXP,1064,16.5
39713,RbTiOPO4,GGA,2.317,EXP,1064.4,0.088,EXP,1064.2,17.1
74594,KTiOAsO4,GGA,3.061,FIT,1064,0.087,EXP,1064,0.46
255782,Ca2B10O14F6,GGA,7.221,GGA,1064.03,0.086,GGA,0,1.588
255783,Sr2B10O14F6,GGA,7.133,GGA,1064.03,0.086,GGA,0,1.476
263469,SrB5O7F3,GGA,7.098,GGA,1064.03,0.086,GGA,0,1.4885
264388,CaB5O7F3,GGA,7.23,GGA,1064.03,0.086,GGA,0,1.5835
423435,Li2F2B6O9,GGA,6.449,GGA,1064.03,0.085,GGA,0,1.1025
39262,La(BGeO5),GGA,4.478,GGA,1064.03,0.084,GGA,0,2.204
187082,YAl3(BO3)4,GGA,5.487,GGA,1064.03,0.082,GGA,0,2.6445
239790,(Pb4O)Pb2B6O14,GGA,2.923,GGA,1064.03,0.081,GGA,0,5.6525
250323,Ca(B8O11(OH)4),GGA,5.666,GGA,1064.03,0.081,GGA,0,0.904
201282,PbGe4O9,HSE06,4.56,GGA,1064,0.08,GGA,0,4.406
170751,RbTiOAsO4,GGA,3.056,EXP,1064,0.08,EXP,1064,15.8
248295,BaGa4Se7,EXP,2.64,FIT,1064,0.08,EXP,1064,20.6
90459,AgCd2GaS4,EXP,2.15,GGA,1064,0.08,GGA,0,1
91755,KInP2S7,sXLDA,3.35,srLDA,1064,0.08,srLDA,0,6.85
39133,Ba2Ge2TiO8,GGA,3.75,GGA,1064.03,0.08,GGA,0,11.3995
248204,K3Be6(B3O7)3,GGA,5.031,GGA,1064.03,0.08,GGA,0,0.7195
281271,Ba2(TiGe2O8),GGA,3.688,GGA,1064.03,0.08,GGA,0,11.4425
26203,BaB8O13,GGA,4.017,GGA,1064.03,0.079,GGA,0,0
431106,Na(B5O7(OH)2)(H2O),GGA,6.081,GGA,1064.03,0.079,GGA,0,0.2685
250160,La3SbZn3Ge2O14,GGA,3.252,GGA,1064.03,0.078,GGA,0,2.777
423429,Na2B4O7,GGA,5.631,GGA,1064.03,0.077,GGA,0,1.064
187776,KCa4(B22O32(OH)10Cl)(H2O)4,GGA,4.688,GGA,1064.03,0.076,GGA,0,0.95
190681,Ca2(B2O5),GGA,5.13,GGA,1064.03,0.076,GGA,0,0.1655
420286,LiF(B6O9),GGA,6.602,GGA,1064.03,0.075,GGA,0,0.37
16178,K(Be2(BO3)F2),GGA,6.216,GGA,1064.03,0.073,GGA,0,1.178
39637,KCa4(B22O32)(OH)10Cl(H2O)4,GGA,4.975,GGA,1064.03,0.073,GGA,0,0.9025
420033,KAg2PS4,sXLDA,3.02,srLDA,1064,0.071,srLDA,0,8.74
75594,NaBe2(BO3)F2,GGA,6.284,GGA,1064.03,0.071,GGA,0,0.985
184746,BaGa2SiSe6,EXP,2.88,LDA,1000,0.07,LDA,0,15.3
74595,CsTiOAsO4,GGA,3.009,FIT,1064,0.07,EXP,1064,18.1
27,Li2ZrTeO6,EXP,4.06,FIT,1064,0.07,FIT,1064,0.975
242177,BaBe2BO3F3,GGA,6.629,GGA,1064.03,0.07,GGA,0,0.054
250860,Li3Ca9(BO3)7(LiF)2,GGA,4.463,GGA,1064.03,0.07,GGA,0,0.842
25815,Cs2O(B2O3)3,GGA,5.299,GGA,1064.03,0.069,GGA,0,1.5135
69387,Ca2Zn(Ge2O7),GGA,3.419,GGA,1064.03,0.069,GGA,0,0.3875
73613,RbGe(IO6),GGA,3.457,GGA,1064.03,0.069,GGA,0,0.873
183885,NaCaBe2(BO3)2F,GGA,5.277,GGA,1064.03,0.069,GGA,0,0.443
412516,BaB2S4,sXLDA,3.61,srLDA,1064,0.068,srLDA,0,7.16
186900,LiNa(B4O7),GGA,6.133,GGA,1064.03,0.068,GGA,0,0.26
237764,Na2Be4B4O11,GGA,5.165,GGA,1064.03,0.068,GGA,0,1.062
416956,LiNaB4O7,GGA,6.098,GGA,1064.03,0.068,GGA,0,0.2725
77277,KBe2(BO3)F2,GGA,6.158,GGA,1064.03,0.067,GGA,0,0.935
202606,La2Ge2O7,GGA,4.013,GGA,1064.03,0.067,GGA,0,1.6755
185040,K2Al2B2O7,GGA,4.605,FIT,1064,0.066,EXP,0;1064,0.55;0.45
4481,K3B5O8(OH)2,GGA,5.046,GGA,1064.03,0.066,GGA,0,0.414
64910,Pb(Ge4O9),GGA,3.522,GGA,1064.03,0.066,GGA,0,4.5995
79025,Sr2(Be2B2O7),GGA,3.436,GGA,1064.03,0.066,GGA,0,1.457
427409,CsLi(B6O10),GGA,4.838,GGA,1064.03,0.066,GGA,0,1.304
18211,K(B5O8)(H2O)4,sXLDA,7.67,FIT,1064,0.065,srLDA,0;1064,0.5325;0.05
10443,K(B(SO3Cl)4),GGA,4.374,GGA,1064.03,0.065,GGA,0,0.96
249471,K2(Ga(B5O10))(H2O)4,GGA,4.783,GGA,1064.03,0.065,GGA,0,0.2035
423661,Li2B3O4F3,GGA,6.796,GGA,1064.03,0.065,GGA,0,0.1725
1725,K(B(SO3Cl)4),GGA,5.179,GGA,1064.03,0.064,GGA,0,1.104
200517,Pb3(GeO5),GGA,2.163,GGA,1064.03,0.064,GGA,0,22.5845
300010,Li2(B4O7),GGA,6.227,GGA,1064.03,0.064,GGA,0,0.1995
6292,K(B5O6(OH)4)(H2O)2,GGA,5.761,GGA,1064.03,0.062,GGA,0,0.6585
260439,Rb(F2Be2BO3),GGA,6.108,GGA,1064.03,0.062,GGA,0,0.8915
254192,CdGeTeO6,GGA,2.737,GGA,1064.03,0.061,FIT,0;1064,1.2;0.0819
244721,(Ca2B5O9)(H(OH)2),GGA,5.82,GGA,1064.03,0.059,GGA,0,1.242
254205,K3Sr3Li2Al4B6O20F,GGA,4.3,GGA,1064.03,0.059,GGA,0,0.75
423143,NaSr3Be3(BO3)3F4,GGA,4.922,GGA,1064.03,0.059,GGA,0,1.832
2081,CsB3O5,GGA,5.305,EXP,1064.2,0.059,EXP,0;1064.2,1.512;1.17
250123,Pb3Ga2Ge4O14,HSE06,3.04,GGA,1064,0.058,GGA,0,6.416
291599,RbIO3,HSE06,4.34,GGA,1064,0.058,GGA,0,1.95
38206,Li2O(B2O3)3,GGA,6.596,GGA,1064.03,0.058,GGA,0,1.289
50039,K2Ga2O(BO3)2,GGA,3.965,GGA,1064.03,0.058,GGA,0,0.7225
90001,(NH4)(B5O6(OH)4)(H2O)2,GGA,5.902,GGA,1064.03,0.058,GGA,0,0.225
172400,K3(B6O10)Br,GGA,5.227,GGA,1064.03,0.058,GGA,0,1.7955
409171,Ba(Al2B2O7),GGA,4.755,GGA,1064.03,0.058,GGA,0,1.5405
409420,K2Al2(BO3)2O,GGA,4.598,GGA,1064.03,0.058,GGA,0,0.531
65763,Ca5F(BO3)3,GGA,4.648,GGA,1064.03,0.057,GGA,0,1.5445
74548,Ca2(B5O9)Cl(H2O),GGA,5.269,GGA,1064.03,0.057,GGA,0,1.919
164855,CsBe2(BO3)F2,GGA,6.021,GGA,1064.03,0.057,GGA,0,0.9275
91545,Rb(B3O5),GGA,5.219,GGA,1064.03,0.056,GGA,0,1.563
183637,Pb4O(BO3)2,GGA,2.692,GGA,1064.03,0.056,GGA,0,2.959
247622,CsBe2BO3F2,GGA,6.216,GGA,1064.03,0.056,GGA,0,0.872
262005,K3(B6O10)Cl,GGA,5.306,GGA,1064.03,0.056,GGA,0,1.699
432814,Ca2(B5O8(OH))2(B(OH)3)(H2O),GGA,5.937,GGA,1064.03,0.056,GGA,0,0.159
419675,Li2B4O7,GGA,5.668,FIT,1064,0.055,GGA,0;1064,0.207;0.47
60949,K2LiBO3,GGA,3.478,GGA,1064.03,0.055,GGA,0,1.195
69537,Ca5(BO3)3F,GGA,4.53,GGA,1064.03,0.055,GGA,0,1.3615
171422,KCa4(BO3)3,GGA,4.396,GGA,1064.03,0.055,GGA,0,1.507
431863,Rb2Al2B2O7,GGA,4.335,GGA,1064.03,0.055,GGA,0,0.452
1973,(Na(H2O))2(B5O8(OH)),GGA,4.998,GGA,1064.03,0.054,GGA,0,0.9615
260309,(NH4)2Al(B5O10)(H2O)4,GGA,4.527,GGA,1064.03,0.054,GGA,0,0.612
291596,K3Ba3Li2Al4B6O20F,GGA,4.207,GGA,1064.03,0.054,GGA,0,1.333
92866,La2CaB10O19,GGA,4.316,FIT,1064,0.053,GGA,1064,0.595
88790,Sr(GeTeO6),GGA,3.631,GGA,1064.03,0.053,GGA,0,1.1605
89423,Sr(Al2B2O7),GGA,4.166,GGA,1064.03,0.053,GGA,0,1.858
97512,Cs(B9O14),GGA,5.763,GGA,1064.03,0.053,GGA,0,0.064
99793,Cs2O(B2O3)9,GGA,5.63,GGA,1064.03,0.053,GGA,0,0.0555
248205,RbBe2B3O7,GGA,4.972,GGA,1064.03,0.053,GGA,0,0.8585
251537,Na3B6O10Cl,GGA,5.35,GGA,1064.03,0.053,GGA,0,0.034
252464,Ca3ZnGeO2(Ge4O12),GGA,2.898,GGA,1064.03,0.053,GGA,0,2.81
420522,Sr2Mg(Ge2O7),GGA,3.852,GGA,1064.03,0.053,GGA,0,0.0195
261334,Rb4Ge3B6O17,GGA,4.032,GGA,1064.03,0.052,GGA,0,0.8905
420521,Sr2Zn(Ge2O7),GGA,3.473,GGA,1064.03,0.052,GGA,0,0.6755
29406,RbB5O6(OH)4(H2O)2,GGA,5.997,GGA,1064.03,0.051,GGA,0,0.1755
93390,CaGa(BO3)O,GGA,3.59,GGA,1064.03,0.051,GGA,0,2.404
248203,KBe2B3O7,GGA,5.115,GGA,1064.03,0.051,GGA,0,0.8025
181985,BaAl4Se7,EXP,3.4,LDA,1000,0.05,LDA,0,5.2
184747,BaGa2SiS6,EXP,3.75,LDA,1000,0.05,LDA,0,8.4
51912,SrGa(BO4),GGA,3.158,GGA,1064.03,0.05,GGA,0,0.689
91540,CaSr(B5O9)Cl(H2O),GGA,4.9,GGA,1064.03,0.05,GGA,0,1.5815
200614,CaGe2O5,GGA,2.88,GGA,1064.03,0.05,GGA,0,0.02
262538,Sr3B6O11F2,GGA,5.817,GGA,1064.03,0.05,GGA,0,1.6675
10380,KTaGe3O9,GGA,3.609,GGA,1064.03,0.049,GGA,0,1.981
75995,CsLi(B6O10),EXP,6.9,EXP,1064.03,0.049,EXP,0;1064,1.267;0.74
184715,Ba3(B6O11F2),GGA,5.491,GGA,1064.03,0.049,GGA,0,1.619
239001,NaCa4B3O9,GGA,4.092,GGA,1064.03,0.049,GGA,0,0.8855
260879,Na3(B3O4(OH)4),GGA,4.668,GGA,1064.03,0.049,GGA,0,0.261
171421,NaCa4(BO3)3,GGA,4.016,GGA,1064.03,0.048,GGA,0,1.558
250215,CaLi4(B5O8(OH)2)2,GGA,5.372,GGA,1064.03,0.048,GGA,0,0.3945
262003,Na2CsBe6B5O15,GGA,4.563,GGA,1064.03,0.048,GGA,0,1.0445
49685,Bi2GeO5,GGA,2.648,GGA,1064.03,0.047,GGA,0,3.388
27647,CaAlBO4,GGA,4.861,GGA,1064.03,0.046,GGA,0,0.8565
30910,NaKGeO3,GGA,3.142,GGA,1064.03,0.046,GGA,0,1.2325
250446,Sr4(B14O25),GGA,4.735,GGA,1064.03,0.046,GGA,0,0.6975
404328,Pb(AsBO5),GGA,3.819,GGA,1064.03,0.046,GGA,0,1.2995
419312,Ba2Mg(Ge2O7),GGA,3.595,GGA,1064.03,0.046,GGA,0,0.19
255455,CsIO2F2,HSE06,4.56,GGA,1064,0.045,GGA,0,2.847
94334,Bi2(GeO5),GGA,2.635,GGA,1064.03,0.045,GGA,0,3.248
10381,RbTaGe3O9,GGA,3.577,GGA,1064.03,0.044,GGA,0,1.6005
62488,Bi2(GeO5),GGA,2.637,GGA,1064.03,0.044,GGA,0,2.717
166629,Na4Sc2(Ge4O13),GGA,3.506,GGA,1064.03,0.044,GGA,0,0.296
34361,Li4Ge9O20,GGA,3.334,GGA,1064.03,0.043,GGA,0,1.609
248147,Sr(B4O7),GGA,5.491,GGA,1064.03,0.043,GGA,0,1.0015
250666,Rb2Ga(B5O10)(H2O)4,GGA,4.739,GGA,1064.03,0.043,GGA,0,0.451
421141,BaAl(BO3)F2,GGA,6.345,GGA,1064.03,0.043,GGA,0,1.4905
426915,Ca2(B5O9)(OH)(H2O),GGA,5.353,GGA,1064.03,0.043,GGA,0,1.3175
291434,BaAl(BO3)F2,GGA,6.075,EXP,1064,0.042,GGA,0,1.586
180318,Li3PS4,sXLDA,3.68,srLDA,1064,0.042,srLDA,0,4.32
409663,BaAl(BO3)F2,GGA,5.849,GGA,1064.03,0.042,GGA,0,1.547
67520,BaTiO3,EXP,3.1,FIT,1064,0.041,EXP,1060,14.4
39585,KTaO(GeO4),GGA,4.244,GGA,1064.03,0.041,GGA,0,1.1605
93598,Pb(BPO5),GGA,4.375,GGA,1064.03,0.041,GGA,0,0.2905
249876,Na2B5O8(OH)(H2O)2,GGA,5.074,GGA,1064.03,0.041,GGA,0,1.009
252381,CaB3O5(OH),GGA,6.088,GGA,1064.03,0.041,GGA,0,1.0115
84617,LiB3O5,sXLDA,8.02,SNLO,1064.03,0.0405,srLDA,0;1064,0.582;0.85
95784,Zn3(PS4)2,EXP,3.12,GGA,1064,0.0404,GGA,0,16.3
2,YCa4O(BO3)3,GGA,4.45,FIT,1064,0.04,EXP,1064.2,2
59277,K2Sr(B4O5(OH)4)2(H2O)10,GGA,4.083,GGA,1064.03,0.04,GGA,0,0.141
255774,CsSiB3O7,GGA,5.821,GGA,1064.03,0.04,GGA,0,1.094
425548,KSr4(BO3)3,GGA,4.161,GGA,1064.03,0.04,GGA,0,0.854
250553,Sr4B10O18(OH)2(H2O)2,GGA,5.319,GGA,1064.03,0.039,GGA,0,1.107
421260,Y(B2O3(OH))3,GGA,6.247,GGA,1064.03,0.039,GGA,0,1.1625
423814,KSr4(B3O9),GGA,4.167,GGA,1064.03,0.039,GGA,0,0.731
33937,NH4H2PO4,EXP,6.8,FIT,1064,0.038,EXP,1064,0.46
30320,Sr(H2GeO4),GGA,4.389,GGA,1064.03,0.038,GGA,0,0.876
241126,Rb3Y2(BO3)3,GGA,4.181,GGA,1064.03,0.038,GGA,0,0.308
404439,Ba(AsBO5),GGA,4.404,GGA,1064.03,0.038,GGA,0,0.29
